date,close,score,predicted,actual_extreme,correct,direction_correct,o2o_bp,signed_o2o_bp,phase
2018-04-04,6017.6863,0.5892098033878562,0,0,0,0,63.62944848488983,63.62944848488983,development
2018-04-09,6025.6493,0.46972024944270363,0,0,0,0,82.12663403535991,82.12663403535991,development
2018-04-10,6063.7423,0.3983306254052612,0,0,0,0,-13.590360168467264,-13.590360168467264,development
2018-04-11,6086.6126,0.4214665768638324,0,0,0,0,0.11426189474805781,0.11426189474805781,development
2018-04-12,6051.3346,0.4443045303744169,0,0,0,0,-91.6496698552216,-91.6496698552216,development
2018-04-13,6027.1867,0.39527304820408576,0,0,0,0,10.610370383761225,10.610370383761225,development
2018-04-16,6012.4053,0.5219921586073328,0,0,0,0,-163.85328288932465,-163.85328288932465,development
2018-04-17,5890.8571,0.7941753726593217,0,0,0,0,66.4832327568754,66.4832327568754,development
2018-04-18,5970.6577,0.4209930727650759,0,0,0,0,31.5605236063643,31.5605236063643,development
2018-04-19,6004.7334,0.6014161519353455,0,0,0,0,-164.5221512104611,-164.5221512104611,development
2018-04-20,5880.8359,0.8053417581595516,0,0,0,0,-102.21536165038626,-102.21536165038626,development
2018-04-23,5823.9205,0.5719861999883904,0,1,0,0,178.44554012663494,178.44554012663494,development
2018-04-24,5957.1927,0.39111782164330233,0,0,0,0,36.74382168193935,36.74382168193935,development
2018-04-25,5959.422,0.4272633396968382,0,0,0,0,-144.08878329062125,-144.08878329062125,development
2018-04-26,5847.9766,0.5916015625261732,0,0,0,0,-6.138667915199791,-6.138667915199791,development
2018-04-27,5860.9836,0.3962040696166298,0,0,0,0,-31.98824232924946,-31.98824232924946,development
2018-05-02,5855.3233,0.4389975212970154,0,0,0,0,82.19931155265536,82.19931155265536,development
2018-05-03,5910.6058,0.34787592729546396,0,0,0,0,51.25120433378871,51.25120433378871,development
2018-05-04,5909.2944,0.38548907563858303,0,1,0,0,172.7152465243864,172.7152465243864,development
2018-05-07,6019.1409,0.3564972458050984,0,0,0,0,18.051382674586502,18.051382674586502,development
2018-05-08,6041.8143,0.3554050399440396,0,0,0,0,2.568748405717969,2.568748405717969,development
2018-05-09,6029.2329,0.3689827553658271,0,0,0,0,14.871422270195112,14.871422270195112,development
2018-05-10,6040.5716,0.4042612205703132,0,0,0,0,-103.41121235282857,-103.41121235282857,development
2018-05-11,5991.3424,0.5053596712995992,0,0,0,0,-17.232177426889095,-17.232177426889095,development
2018-05-14,5967.5541,0.42453893465845427,0,0,0,0,51.22382987011509,51.22382987011509,development
2018-05-15,6020.5697,0.3518907496529388,0,0,0,0,-3.352461499542825,-3.352461499542825,development
2018-05-16,6004.0696,0.4147857050867435,0,0,0,0,-53.628875940007205,-53.628875940007205,development
2018-05-17,5973.7785,0.36116008838725266,0,0,0,0,110.35543281312066,110.35543281312066,development
2018-05-18,5995.1497,0.3881028211776222,0,0,0,0,52.73807230815386,52.73807230815386,development
2018-05-21,6072.1991,0.43445359405951345,0,0,0,0,23.862186370313676,23.862186370313676,development
2018-05-22,6092.9069,0.3764443545873384,0,0,0,0,-109.69890946737281,-109.69890946737281,development
2018-05-23,6013.8472,0.6798422010386735,0,0,0,0,-50.01778344305707,-50.01778344305707,development
2018-05-24,5992.6209,0.3996658854846681,0,0,0,0,-122.75941527624124,-122.75941527624124,development
2018-05-25,5917.7978,0.4854089492836848,0,0,0,0,-43.80675097936715,-43.80675097936715,development
2018-05-28,5891.2627,0.4363974634274501,0,0,0,0,-212.65849320542318,-212.65849320542318,development
2018-05-29,5835.4456,0.4499002334672356,0,0,0,0,-63.37672232187397,-63.37672232187397,development
2018-05-30,5682.5881,0.7519308452056114,0,0,0,0,12.179388330926244,12.179388330926244,development
2018-05-31,5754.4746,0.4058137307391069,0,0,0,0,-64.4822525112354,-64.4822525112354,development
2018-06-01,5685.1155,0.39239238087246947,0,0,0,0,-20.646868341953617,-20.646868341953617,development
2018-06-04,5683.1486,0.389009379105558,0,0,0,0,157.53441644541067,157.53441644541067,development
2018-06-05,5779.0778,0.3835995708998443,0,0,0,0,27.285529847049794,27.285529847049794,development
2018-06-06,5774.2575,0.31201918701160614,0,0,0,0,-94.39484426756906,-94.39484426756906,development
2018-06-07,5738.0176,0.2971954293356093,0,0,0,0,-129.4350753647311,-129.4350753647311,development
2018-06-08,5669.3031,0.3116658193301069,0,0,0,0,-34.11470149932261,-34.11470149932261,development
2018-06-11,5632.3566,0.308952755092232,0,0,0,0,71.76091422099074,71.76091422099074,development
2018-06-12,5693.3461,0.29292594291543195,0,0,0,0,-155.38644968033032,-155.38644968033032,development
2018-06-13,5607.0173,0.31384773338271094,0,0,0,0,-13.824355098644991,-13.824355098644991,development
2018-06-14,5586.9314,0.30612156969809196,0,0,0,0,-333.4412473537673,-333.4412473537673,development
2018-06-15,5483.9446,0.33733645504926646,0,0,0,0,-523.6981882599134,-523.6981882599134,development
2018-06-19,5141.7095,0.838793314463011,1,0,0,1,160.4755891369547,160.4755891369547,development
2018-06-20,5198.3935,0.3736599778797433,0,0,0,0,-276.53948963358266,-276.53948963358266,development
2018-06-21,5089.2522,0.4757492727717545,0,1,0,0,285.43122565035884,285.43122565035884,development
2018-06-22,5160.1228,0.3492329778874962,0,0,0,0,-264.1412157909551,-264.1412157909551,development
2018-06-25,5125.0333,0.3467805040207511,0,1,0,0,198.1239453013206,198.1239453013206,development
2018-06-26,5160.2829,0.34271094627181975,0,0,0,0,-120.38343352252178,-120.38343352252178,development
2018-06-27,5109.4975,0.34487945202339443,0,0,0,0,-71.44686327748451,-71.44686327748451,development
2018-06-28,5055.1093,0.3355079468315968,0,1,0,0,307.7691686284467,307.7691686284467,development
2018-06-29,5217.7643,0.32698695550592505,0,0,0,0,-150.10102258579795,-150.10102258579795,development
2018-07-02,5138.7826,0.2863983953022996,0,0,0,0,63.52378513485357,63.52378513485357,development
2018-07-03,5197.1313,0.25695144446715273,0,0,0,0,-119.98631572150641,-119.98631572150641,development
2018-07-04,5121.3436,0.28466614120617584,0,0,0,0,-248.8861878485471,-248.8861878485471,development
2018-07-05,4982.7627,0.298795376500566,0,0,0,0,50.64248513092062,50.64248513092062,development
2018-07-06,4996.6299,0.3063781809881101,0,1,0,0,213.50899192824625,213.50899192824625,development
2018-07-09,5107.5507,0.2577847696869816,0,0,0,0,-105.68638230437189,-105.68638230437189,development
2018-07-10,5136.5326,0.2983561131802962,0,0,0,0,-60.82482380389664,-60.82482380389664,development
2018-07-11,5036.1565,0.3195910339245611,0,1,0,0,288.73772034502474,288.73772034502474,development
2018-07-12,5172.5032,0.3015604381235817,0,0,0,0,52.21538792926195,52.21538792926195,development
2018-07-13,5204.1855,0.32138010130902833,0,0,0,0,-23.79916055436082,-23.79916055436082,development
2018-07-16,5195.2002,0.3135209249680051,0,0,0,0,18.772057567515432,18.772057567515432,development
2018-07-17,5196.1969,0.28656302767954084,0,0,0,0,-87.54368889404618,-87.54368889404618,development
2018-07-18,5156.6363,0.3292248118441456,0,0,0,0,-92.6082080276336,-92.6082080276336,development
2018-07-19,5111.3271,0.3162940136626202,0,0,0,0,80.23715049618296,80.23715049618296,development
2018-07-20,5175.2516,0.31761199010522023,0,0,0,0,129.7463517163222,129.7463517163222,development
2018-07-23,5214.0038,0.2995642857619919,0,1,0,0,181.4963464684882,181.4963464684882,development
2018-07-24,5304.641,0.38802430410653543,0,0,0,0,-1.3396720740499468,-1.3396720740499468,development
2018-07-25,5308.6569,0.35620126748299175,0,0,0,0,-69.85203392238071,-69.85203392238071,development
2018-07-26,5273.4789,0.501358928616732,0,0,0,0,-48.308881751820685,-48.308881751820685,development
2018-07-27,5249.2904,0.31705783577397206,0,0,0,0,-118.10866585272639,-118.10866585272639,development
2018-07-30,5185.151,0.4108757777349822,0,0,0,0,30.15613198705358,30.15613198705358,development
2018-07-31,5188.7166,0.2950867512778671,0,0,0,0,-200.27870198918052,-200.27870198918052,development
2018-08-01,5105.3741,0.4880829599270667,0,0,0,0,-218.76800220260063,-218.76800220260063,development
2018-08-02,4996.012,0.6349997625470117,0,0,0,0,-127.22024590529068,-127.22024590529068,development
2018-08-03,4929.75,0.31440878755382884,0,0,0,0,-169.09884060407387,-169.09884060407387,development
2018-08-06,4825.2508,0.3684337656910355,0,1,0,0,216.00337595995,216.00337595995,development
2018-08-07,4956.8718,0.29425457553332635,0,0,0,0,-159.13481502806692,-159.13481502806692,development
2018-08-08,4880.5694,0.39333205478094085,0,1,0,0,283.60802946957085,283.60802946957085,development
2018-08-09,5004.7733,0.37901704708301603,0,0,0,0,-37.41063412399881,-37.41063412399881,development
2018-08-10,5030.5148,0.33414432288270984,0,0,0,0,125.56171092320324,125.56171092320324,development
2018-08-13,5055.2753,0.3170654954913013,0,0,0,0,-16.503928515492206,-16.503928515492206,development
2018-08-14,5037.8831,0.3102690874054873,0,0,0,0,-315.4978261031893,-315.4978261031893,development
2018-08-15,4932.8063,0.38876507591688114,0,0,0,0,95.84504225464529,95.84504225464529,development
2018-08-16,4888.3712,0.3262453211609073,0,0,0,0,-262.41555362776836,-262.41555362776836,development
2018-08-17,4803.0285,0.3480689616399122,0,0,0,0,77.11863705018862,77.11863705018862,development
2018-08-20,4832.6512,0.3043663245413067,0,0,0,0,94.80690672637238,94.80690672637238,development
2018-08-21,4891.9801,0.31742704611281547,0,0,0,0,-92.28088081137398,-92.28088081137398,development
2018-08-22,4837.0183,0.31290055179824433,0,0,0,0,45.235862556403106,45.235862556403106,development
2018-08-23,4863.6651,0.32848489856851143,0,0,0,0,10.836519162287228,10.836519162287228,development
2018-08-24,4852.2887,0.3251754446070198,0,1,0,0,217.34243170704383,217.34243170704383,development
2018-08-27,4960.0655,0.3333112889041017,0,0,0,0,14.805827872919064,14.805827872919064,development
2018-08-28,4974.2072,0.35092225046839776,0,0,0,0,-69.25525346520133,-69.25525346520133,development
2018-08-29,4941.9607,0.34516095807612535,0,0,0,0,-167.45960113095038,-167.45960113095038,development
2018-08-30,4867.1214,0.45542011150422035,0,0,0,0,-95.95496766619193,-95.95496766619193,development
2018-08-31,4814.8237,0.33577396096342094,0,0,0,0,53.03117634797072,53.03117634797072,development
2018-09-03,4838.873,0.3340487845345378,0,0,0,0,89.4428769775657,89.4428769775657,development
2018-09-04,4890.2806,0.42490983650434894,0,0,0,0,-156.1970838451354,-156.1970838451354,development
2018-09-05,4815.0343,0.5169346933561115,0,0,0,0,-8.538753388662723,-8.538753388662723,development
2018-09-06,4793.3454,0.34524914342195023,0,0,0,0,-8.831864073056694,-8.831864073056694,development
2018-09-07,4791.7779,0.38904373641121776,0,0,0,0,-187.29795279559315,-187.29795279559315,development
2018-09-10,4704.8782,0.4012010371826676,0,0,0,0,-4.1147523216167325,-4.1147523216167325,development
2018-09-11,4702.9032,0.3514697932938585,0,0,0,0,56.43728277030302,56.43728277030302,development
2018-09-12,4693.9743,0.34195348314363966,0,0,0,0,-14.072550452463028,-14.072550452463028,development
2018-09-13,4721.2121,0.42468084132583644,0,0,0,0,-150.03418398770174,-150.03418398770174,development
2018-09-14,4670.0799,0.46883405668438044,0,0,0,0,-132.72251095533315,-132.72251095533315,development
2018-09-17,4602.3901,0.35860044119726897,0,1,0,0,186.8115107632673,186.8115107632673,development
2018-09-18,4683.5056,0.3422827457317311,0,0,0,0,129.51428063629146,129.51428063629146,development
2018-09-19,4736.8934,0.6285428298788212,0,0,0,0,19.69148812091648,19.69148812091648,development
2018-09-20,4733.4806,0.38770598625288066,0,0,0,0,65.32140201122694,65.32140201122694,development
2018-09-21,4805.2151,0.40990000343579747,0,0,0,0,40.373274456357855,40.373274456357855,development
2018-09-25,4792.5507,0.38421209155393526,0,0,0,0,38.745369096324644,38.745369096324644,development
2018-09-26,4815.6306,0.507862503502762,0,0,0,0,-104.53712091138323,-104.53712091138323,development
2018-09-27,4755.3803,0.6458446477260671,0,0,0,0,-83.81792585128167,-83.81792585128167,development
2018-09-28,4800.7287,0.37419715914396123,0,0,0,0,-148.080932105622,-148.080932105622,development
2018-10-08,4646.4929,0.7510848584007329,0,0,0,0,-38.363132875411935,-38.363132875411935,development
2018-10-09,4634.8939,0.38701733842295244,0,0,0,0,-326.61226358245864,-326.61226358245864,development
2018-10-10,4629.8877,0.38500797302248807,0,0,0,0,-481.5924158150597,-481.5924158150597,development
2018-10-11,4307.4208,0.8681235732353672,1,0,0,1,37.494415452381524,37.494415452381524,development
2018-10-12,4278.0353,0.47009905546101133,0,0,0,0,-210.06100427288789,-210.06100427288789,development
2018-10-15,4199.1532,0.6077823901185887,0,0,0,0,-109.77686229227346,-109.77686229227346,development
2018-10-16,4099.6831,0.5690950347903394,0,0,0,0,-103.70971022308328,-103.70971022308328,development
2018-10-17,4133.3832,0.505656938461168,0,0,0,0,-355.4479673739952,-355.4479673739952,development
2018-10-18,4018.4614,0.49832324292522856,0,1,0,0,523.7189302932976,523.7189302932976,development
2018-10-19,4127.9854,0.3874352191823753,0,1,0,0,409.7430452678097,409.7430452678097,development
2018-10-22,4333.1445,0.5916620287608888,0,0,0,0,-236.61864493138785,-236.61864493138785,development
2018-10-23,4253.5561,0.7690919513652654,0,0,0,0,-258.9903245464509,-258.9903245464509,development
2018-10-24,4245.4884,0.4595815224441225,0,1,0,0,331.51952868074153,331.51952868074153,development
2018-10-25,4234.4208,0.3837669801574215,0,0,0,0,-94.52252713516462,-94.52252713516462,development
2018-10-26,4233.9585,0.4522107088471191,0,0,0,0,-178.26322342491153,-178.26322342491153,development
2018-10-29,4162.5255,0.4295669166169448,0,0,0,0,150.4372344011662,150.4372344011662,development
2018-10-30,4204.5424,0.48416122256493677,0,1,0,0,217.9324062016108,217.9324062016108,development
2018-10-31,4272.5518,0.5376377981811651,0,0,0,0,156.4719937471226,156.4719937471226,development
2018-11-01,4298.9837,0.7501988568073708,0,0,0,0,139.45983428347074,139.45983428347074,development
2018-11-02,4437.9456,0.355488126339365,0,0,0,0,-0.6215511477425384,-0.6215511477425384,development
2018-11-05,4440.8274,0.4419492646122295,0,0,0,0,23.410354149875356,23.410354149875356,development
2018-11-06,4438.0965,0.3692969905332566,0,0,0,0,11.11764148892691,11.11764148892691,development
2018-11-07,4415.136,0.6526743517293014,0,0,0,0,-178.8164758667421,-178.8164758667421,development
2018-11-08,4382.3286,0.6444111299805172,0,0,0,0,-5.916281658002731,-5.916281658002731,development
2018-11-09,4368.6143,0.4342176915680452,0,1,0,0,161.25575005513593,161.25575005513593,development
2018-11-12,4481.6881,0.3379856215638329,0,1,0,0,272.73497885261565,272.73497885261565,development
2018-11-13,4563.5351,0.5355977465969176,0,0,0,0,-23.982834209248516,-23.982834209248516,development
2018-11-14,4545.5089,0.684190251807179,0,1,0,0,185.25701004968198,185.25701004968198,development
2018-11-15,4619.8141,0.33566386156751665,0,0,0,0,76.69442347268962,76.69442347268962,development
2018-11-16,4659.0965,0.6748967865216061,0,0,0,0,-67.26503199781186,-67.26503199781186,development
2018-11-19,4670.737,0.37142027675465084,0,0,0,0,-314.85055830081876,-314.85055830081876,development
2018-11-20,4537.4493,0.8803992741274441,1,1,1,1,176.79615682639314,176.79615682639314,development
2018-11-21,4554.6747,0.5519656534370174,0,0,0,0,-45.000677677478066,-45.000677677478066,development
2018-11-22,4551.3264,0.5984096661152877,0,0,0,0,-375.78656722155324,-375.78656722155324,development
2018-11-23,4374.7644,0.9245442228758829,1,0,0,1,50.02031603524637,50.02031603524637,development
2018-11-26,4367.4619,0.5977607799028151,0,0,0,0,-7.870184206831832,-7.870184206831832,development
2018-11-27,4387.6515,0.5811896476382895,0,1,0,0,166.2029359573247,166.2029359573247,development
2018-11-28,4441.8569,0.5175738039620478,0,0,0,0,-288.50097780705573,-288.50097780705573,development
2018-11-29,4345.703,0.8405046338557101,1,1,1,1,345.227276948612,345.227276948612,development
2018-11-30,4376.6511,0.5341154513779894,0,0,0,0,50.36774169979053,50.36774169979053,development
2018-12-03,4515.1735,0.6454299117744504,0,0,0,0,-111.06516008245192,-111.06516008245192,development
2018-12-04,4536.2104,0.5095620047641989,0,0,0,0,46.25535145106552,46.25535145106552,development
2018-12-05,4502.7021,0.616112262025414,0,0,0,0,-127.77311845831751,-127.77311845831751,development
2018-12-06,4411.0884,0.6815729662286404,0,0,0,0,-86.49702600361464,-86.49702600361464,development
2018-12-07,4410.9593,0.4870309516773715,0,0,0,0,-19.06476824209968,-19.06476824209968,development
2018-12-10,4359.3122,0.48486280402771254,0,0,0,0,82.06420298359606,82.06420298359606,development
2018-12-11,4395.5702,0.4799314883419188,0,0,0,0,-8.682636645548358,-8.682636645548358,development
2018-12-12,4393.324,0.46135544293265207,0,0,0,0,70.18296418769054,70.18296418769054,development
2018-12-13,4443.1572,0.5454927422140883,0,0,0,0,-255.65541298299132,-255.65541298299132,development
2018-12-14,4337.1025,0.6810506337781024,0,0,0,0,-33.65039992772822,-33.65039992772822,development
2018-12-17,4330.6465,0.46218537736393484,0,0,0,0,7.500845278456403,7.500845278456403,development
2018-12-18,4307.2675,0.4553138374330169,0,0,0,0,-164.46696377260704,-164.46696377260704,development
2018-12-19,4247.8991,0.4405712114809393,0,0,0,0,14.281291157201004,14.281291157201004,development
2018-12-20,4259.7614,0.4509061136015399,0,0,0,0,-44.919393089067896,-44.919393089067896,development
2018-12-21,4231.144,0.44963292204886796,0,0,0,0,14.640836797674694,14.640836797674694,development
2018-12-24,4274.7218,0.45135310352364577,0,0,0,0,-35.151170773455306,-35.151170773455306,development
2018-12-25,4225.5124,0.5036368551668964,0,0,0,0,105.89305831531615,105.89305831531615,development
2018-12-26,4208.4053,0.45235931448214933,0,0,0,0,-221.41025997373555,-221.41025997373555,development
2018-12-27,4161.2702,0.5302589893284145,0,0,0,0,17.198376978282415,17.198376978282415,development
2018-12-28,4168.0363,0.46891852243494586,0,0,0,0,-106.35472276135927,-106.35472276135927,development
2019-01-02,4131.9567,0.4618809446134534,0,0,0,0,-135.7147644178669,-135.7147644178669,development
2019-01-03,4112.807,0.5084689864998353,0,1,0,0,391.1376269294076,391.1376269294076,development
2019-01-04,4210.8786,0.4472725167674137,0,0,0,0,102.11392369734229,102.11392369734229,development
2019-01-07,4288.3234,0.5175979368563197,0,0,0,0,18.58410302345126,18.58410302345126,development
2019-01-08,4277.2967,0.47047451304300714,0,0,0,0,7.764630511049031,7.764630511049031,development
2019-01-09,4288.7717,0.7122407780189373,0,0,0,0,-16.704747114919538,-16.704747114919538,development
2019-01-10,4281.8606,0.5398891053655828,0,0,0,0,82.03449776392534,82.03449776392534,development
2019-01-11,4314.8757,0.48188223591884305,0,0,0,0,-79.99399841191467,-79.99399841191467,development
2019-01-14,4286.5474,0.5797045317691092,0,0,0,0,149.63741537067366,149.63741537067366,development
2019-01-15,4347.3555,0.48916386549762947,0,0,0,0,-28.628210255730036,-28.628210255730036,development
2019-01-16,4336.8779,0.4947596299496677,0,0,0,0,-63.42477741299702,-63.42477741299702,development
2019-01-17,4303.7308,0.6424950000921491,0,0,0,0,110.42389023654842,110.42389023654842,development
2019-01-18,4347.8112,0.49305925214243185,0,0,0,0,37.10267323369987,37.10267323369987,development
2019-01-21,4373.6333,0.5546857625802423,0,0,0,0,-164.54165233690478,-164.54165233690478,development
2019-01-22,4308.2518,0.7879292814870248,0,0,0,0,45.99066094928439,45.99066094928439,development
2019-01-23,4315.6846,0.5067343601379795,0,0,0,0,52.57172797306531,52.57172797306531,development
2019-01-24,4338.17,0.6447709032207543,0,0,0,0,0.18173805290455647,0.18173805290455647,development
2019-01-25,4318.4417,0.5979082876002725,0,0,0,0,-92.18719775656913,-92.18719775656913,development
2019-01-28,4307.2196,0.6755771960485969,0,0,0,0,-153.88835051986405,-153.88835051986405,development
2019-01-29,4254.2875,0.8069139978086465,0,0,0,0,-73.89697943080087,-73.89697943080087,development
2019-01-30,4211.6235,0.608691467025585,0,0,0,0,-35.36508237960923,-35.36508237960923,development
2019-01-31,4176.4739,0.8140999144941847,1,1,1,1,279.51236799761193,279.51236799761193,development
2019-02-01,4294.2696,0.4961890195653833,0,1,0,0,214.20762423375982,214.20762423375982,development
2019-02-11,4402.8668,0.3597284102395817,0,0,0,0,100.68381702460272,100.68381702460272,development
2019-02-12,4439.485,0.45320254795871195,0,0,0,0,146.56017983905923,146.56017983905923,development
2019-02-13,4512.4088,0.47945722777937105,0,0,0,0,35.72508752860415,35.72508752860415,development
2019-02-14,4532.1699,0.5178339966300266,0,0,0,0,8.894007528694736,8.894007528694736,development
2019-02-15,4502.7348,0.5014074526410166,0,1,0,0,343.10463953095115,343.10463953095115,development
2019-02-18,4660.999,0.3324668498553024,0,0,0,0,-34.10354677057303,-34.10354677057303,development
2019-02-19,4667.2836,0.5018492649823211,0,0,0,0,-2.296804865901114,-2.296804865901114,development
2019-02-20,4667.6243,0.36366021913106295,0,0,0,0,-31.595608443160117,-31.595608443160117,development
2019-02-21,4659.1431,0.7076248750112504,0,1,0,0,406.3288314531666,406.3288314531666,development
2019-02-22,4777.2977,0.4553785858521448,0,1,0,0,451.89265320914274,451.89265320914274,development
2019-02-25,5044.3466,0.4303378724167795,0,0,0,0,-63.04548232516694,-63.04548232516694,development
2019-02-26,5038.5435,0.7335400915619166,0,0,0,0,-19.78602206414326,-19.78602206414326,development
2019-02-27,5017.8842,0.838279904138006,1,0,0,1,59.36772182421501,59.36772182421501,development
2019-02-28,5025.2913,0.641542661047045,0,0,0,0,130.217624221709,130.217624221709,development
2019-03-01,5067.225,0.4424869462669681,0,0,0,0,65.85022369173687,65.85022369173687,development
2019-03-04,5158.2467,0.8836159886231116,1,1,1,1,352.67318335737485,352.67318335737485,development
2019-03-05,5295.2878,0.4535709018923181,0,0,0,0,99.65732992257782,99.65732992257782,development
2019-03-06,5390.0294,0.46423994858536344,0,0,0,0,-76.41547746753518,-76.41547746753518,development
2019-03-07,5458.6153,0.7109387711334954,0,0,0,0,-113.02210740884888,-113.02210740884888,development
2019-03-08,5245.6999,0.9143327104448862,1,1,1,1,418.93114385116894,418.93114385116894,development
2019-03-11,5456.381,0.4825832942960705,0,0,0,0,102.2002455982074,102.2002455982074,development
2019-03-12,5551.0029,0.6378014266742076,0,0,0,0,-316.7908417032639,-316.7908417032639,development
2019-03-13,5424.8642,0.8659781899177501,1,0,0,0,-97.194630847538,-97.194630847538,development
2019-03-14,5298.5024,0.8376891027780365,1,0,0,1,109.9065579106484,109.9065579106484,development
2019-03-15,5359.0087,0.7020178468311403,0,1,0,0,219.62994375220424,219.62994375220424,development
2019-03-18,5501.183,0.4727731002666248,0,0,0,0,22.90390583501667,22.90390583501667,development
2019-03-19,5522.1801,0.5376533692314043,0,0,0,0,13.923650193763404,13.923650193763404,development
2019-03-20,5515.7856,0.48484569126217814,0,0,0,0,117.71732142510149,117.71732142510149,development
2019-03-21,5589.478,0.6195159634869565,0,0,0,0,-124.82769984926034,-124.82769984926034,development
2019-03-22,5622.1402,0.4414877176864342,0,0,0,0,91.05563213844148,91.05563213844148,development
2019-03-25,5549.6711,0.7381704002030427,0,0,0,0,-250.46499386676024,-250.46499386676024,development
2019-03-26,5394.8787,0.8872246217360722,1,0,0,1,1.7781736556776728,1.7781736556776728,development
2019-03-27,5447.8795,0.4554167442937447,0,0,0,0,-115.08107262217626,-115.08107262217626,development
2019-03-28,5370.1234,0.8029637361128008,0,1,0,0,411.9680824272076,411.9680824272076,development
2019-03-29,5547.6561,0.44865532620661536,0,1,0,0,363.25977390884833,363.25977390884833,development
2019-04-01,5757.8379,0.44176455726071784,0,0,0,0,-87.26169403476814,-87.26169403476814,development
2019-04-02,5775.5497,0.5176787958917759,0,1,0,0,216.16575892834166,216.16575892834166,development
2019-04-03,5836.0369,0.4320080832925906,0,0,0,0,90.00523635785297,90.00523635785297,development
2019-04-04,5871.5575,0.47572220430930895,0,0,0,0,-146.79515278168242,-146.79515278168242,development
2019-04-08,5847.6296,0.582212435872169,0,0,0,0,-14.164876960177653,-14.164876960177653,development
2019-04-09,5858.0464,0.445145829140149,0,0,0,0,45.674703328639765,45.674703328639765,development
2019-04-10,5850.7609,0.49148370819951653,0,0,0,0,-226.5439026107219,-226.5439026107219,development
2019-04-11,5727.1749,0.8226550910086694,1,0,0,1,131.9097299199301,131.9097299199301,development
2019-04-12,5714.3676,0.46898149912701537,0,0,0,0,-293.984932553979,-293.984932553979,development
2019-04-15,5655.9825,0.8086086818624137,0,1,0,0,269.35077551472284,269.35077551472284,development
2019-04-16,5777.0111,0.39761878519252786,0,0,0,0,47.89327877239069,47.89327877239069,development
2019-04-17,5807.7288,0.4812376669528084,0,0,0,0,-72.01641872009002,-72.01641872009002,development
2019-04-18,5775.171,0.44320701131913864,0,0,0,0,101.55660019072643,101.55660019072643,development
2019-04-19,5810.1798,0.3746442713448678,0,0,0,0,-189.46755904361677,-189.46755904361677,development
2019-04-22,5723.0417,0.7093501786119825,0,0,0,0,-130.16156558805503,-130.16156558805503,development
2019-04-23,5628.0624,0.6504782719349865,0,0,0,0,27.684329661676887,27.684329661676887,development
2019-04-24,5679.7256,0.3691373099629432,0,0,0,0,-396.9967757993731,-396.9967757993731,development
2019-04-25,5458.4194,0.8680583099715082,1,0,0,0,-41.37852026120936,-41.37852026120936,development
2019-04-26,5408.0306,0.5963117004352042,0,0,0,0,-298.08419692567645,-298.08419692567645,development
2019-04-29,5265.6011,0.8311130408586858,1,0,0,0,-231.8345989689985,-231.8345989689985,development
2019-04-30,5307.56,0.5272210118369604,0,0,0,0,-369.7964356879746,-369.7964356879746,development
2019-05-06,4908.7984,0.8330003205535379,1,0,0,0,-136.33513191909307,-136.33513191909307,development
2019-05-07,4973.4043,0.45646989862254356,0,0,0,0,66.15639917548543,66.15639917548543,development
2019-05-08,4947.7419,0.5339307355349232,0,0,0,0,86.7772356924168,86.7772356924168,development
2019-05-09,4888.4128,0.5423944256675722,0,0,0,0,139.64914431213282,139.64914431213282,development
2019-05-10,5064.323,0.3656032528781383,0,0,0,0,-133.90844884577535,-133.90844884577535,development
2019-05-13,5005.9044,0.4102121528276759,0,0,0,0,121.82639355500902,121.82639355500902,development
2019-05-14,4965.6124,0.4742814726043565,0,0,0,0,136.93545388981488,136.93545388981488,development
2019-05-15,5076.555,0.3828895940459573,0,0,0,0,81.11165438483559,81.11165438483559,development
2019-05-16,5108.3588,0.38167029515814205,0,0,0,0,-342.44159572208054,-342.44159572208054,development
2019-05-17,4942.5792,0.8203028421724692,1,0,0,0,-40.17336466811017,-40.17336466811017,development
2019-05-20,4923.5589,0.4188363480024787,0,1,0,0,172.48707350539627,172.48707350539627,development
2019-05-21,5009.8725,0.4044926788909981,0,0,0,0,-93.77548523935798,-93.77548523935798,development
2019-05-22,4976.3929,0.46353589799361145,0,0,0,0,-215.27965821800055,-215.27965821800055,development
2019-05-23,4872.9202,0.6439909718366706,0,0,0,0,0.13612244931904272,0.13612244931904272,development
2019-05-24,4841.7573,0.4197519885238385,0,1,0,0,241.1997157884449,241.1997157884449,development
2019-05-27,4962.947,0.3645128629592541,0,0,0,0,-44.35121798598507,-44.35121798598507,development
2019-05-28,4955.4855,0.4094413646909858,0,0,0,0,-20.364239770311876,-20.364239770311876,development
2019-05-29,4956.8638,0.3878284205838535,0,0,0,0,-19.419679405735522,-19.419679405735522,development
2019-05-30,4926.403,0.36523930161738155,0,0,0,0,-4.491340324198623,-4.491340324198623,development
2019-05-31,4912.0005,0.42074040521228484,0,0,0,0,-150.44572734134397,-150.44572734134397,development
2019-06-03,4853.8153,0.6492257083156967,0,0,0,0,-20.15073901376896,-20.15073901376896,development
2019-06-04,4795.4129,0.5419769240197803,0,0,0,0,-126.9258634178716,-126.9258634178716,development
2019-06-05,4783.8245,0.4347431977848607,0,0,0,0,-173.19476629866438,-173.19476629866438,development
2019-06-06,4678.7844,0.7052424080026788,0,0,0,0,78.92600804987326,78.92600804987326,development
