date,target_date,open,close,target_return,target_bp,phase,up_score,up_predicted,up_actual_extreme,up_score_excess,down_score,down_predicted,down_actual_extreme,down_score_excess,conflict,marker
2022-03-21,2022-03-22,6340.5589,6358.943,0.00044814661370007336,4.481466137000734,Development,0.36497055749485,0,0,-0.4485409178750675,0.48565533719919285,0,0,-0.19755949268894846,0,none
2022-03-22,2022-03-23,6343.4004,6358.1093,0.003927262734352954,39.27262734352954,Development,0.4357795523617956,0,0,-0.3777319230081219,0.4866450961059101,0,0,-0.1965697337822312,0,none
2022-03-23,2022-03-24,6368.3126,6398.1009,0.0004174418196742913,4.174418196742913,Development,0.39262968389355035,0,0,-0.4208817914763672,0.457732607853251,0,0,-0.22548222203489032,0,none
2022-03-24,2022-03-25,6370.971,6344.115,-0.0038079595716256076,-38.07959571625608,Development,0.373704674183912,0,0,-0.4398068011860055,0.3923597634083278,0,0,-0.2908550664798135,0,none
2022-03-25,2022-03-28,6346.7106,6268.2376,-0.0183700671651863,-183.700671651863,Development,0.3718628532491014,0,0,-0.4416486221208161,0.3780740210673227,0,1,-0.3051408088208186,0,none
2022-03-28,2022-03-29,6230.1211,6283.2814,0.009527021874422337,95.27021874422337,Development,0.39295191212173874,0,0,-0.4205595632481788,0.3735215823734751,0,0,-0.3096932475146662,0,none
2022-03-29,2022-03-30,6289.4756,6253.0692,-0.00277827614117776,-27.7827614117776,Development,0.36546489006209765,0,0,-0.4480465853078199,0.4156368456515364,0,0,-0.2675779842366049,0,none
2022-03-30,2022-03-31,6272.0017,6377.8744,0.014206293981074758,142.0629398107476,Development,0.37282488772317873,0,0,-0.4406865876467388,0.3794941658216081,0,0,-0.3037206640665332,0,none
2022-03-31,2022-04-01,6361.1036,6324.9609,-0.011273767023696979,-112.73767023696979,Development,0.30854960523196284,0,0,-0.5049618701379547,0.3414445151758901,0,0,-0.3417703147122512,0,none
2022-04-01,2022-04-06,6289.39,6364.5206,0.011704155728933907,117.04155728933907,Development,0.510299411845408,0,0,-0.3032120635245096,0.5030997791262127,0,0,-0.18011505076192857,0,none
2022-04-06,2022-04-07,6363.002,6356.9271,-0.006473893926168817,-64.73893926168816,Development,0.3306451207513662,0,0,-0.4828663546185513,0.5192252961671777,0,0,-0.1639895337209636,0,none
2022-04-07,2022-04-08,6321.8086,6221.5908,-0.014966191795177108,-149.66191795177107,Development,0.3171580843157934,0,0,-0.4963533910541241,0.5343056687112856,0,0,-0.1489091611768557,0,none
2022-04-08,2022-04-11,6227.1952,6224.1167,-0.004042365654444269,-40.423656544442686,Development,0.802439771982658,0,0,-0.01107170338725949,0.5338110375146499,0,0,-0.14940379237349144,0,none
2022-04-11,2022-04-12,6202.0226,6029.8935,-0.02940155361575114,-294.0155361575114,Development,0.34014685312582127,0,0,-0.47336462224409626,0.5582435301698003,0,1,-0.12497129971834098,0,none
2022-04-12,2022-04-13,6019.6735,6126.9065,0.012460974835263094,124.60974835263094,Development,0.7178679414172078,0,0,-0.09564353395270975,0.564171996291458,0,0,-0.11904283359668333,0,none
2022-04-13,2022-04-14,6094.6845,6044.3263,-0.003371839838469004,-33.71839838469004,Development,0.3278581022245001,0,0,-0.4856533731454174,0.6127591539117674,0,0,-0.07045567597637392,0,none
2022-04-14,2022-04-15,6074.1342,6126.4902,0.0032906253536511,32.906253536511,Development,0.5229813340122849,0,0,-0.29053014135763267,0.5648079217855011,0,0,-0.11840690810264021,0,none
2022-04-15,2022-04-18,6094.1219,6070.7489,-0.012239893002468527,-122.39893002468527,Development,0.40363688137172643,0,0,-0.4098745939981911,0.5616877906496424,0,0,-0.12152703923849895,0,none
2022-04-18,2022-04-19,6019.5305,6074.0069,0.007965571401291172,79.65571401291172,Development,0.5009736193356333,0,0,-0.3125378560342842,0.5398892635886436,0,0,-0.14332556629949766,0,none
2022-04-19,2022-04-20,6067.4795,6092.3963,0.0025270295515624763,25.270295515624763,Development,0.29950114653101456,0,0,-0.514010328838903,0.5875410971804236,0,0,-0.09567373270771773,0,none
2022-04-20,2022-04-21,6082.8122,5956.9208,-0.02449912887331951,-244.9912887331951,Development,0.30487680922343374,0,0,-0.5086346661464838,0.5583701420461455,0,1,-0.12484468784199576,0,none
2022-04-21,2022-04-22,5933.7886,5759.8013,-0.03464828524561858,-346.4828524561858,Development,0.381517923829566,0,0,-0.4319935515403515,0.5490965413784445,0,1,-0.13411828850969676,0,none
2022-04-22,2022-04-25,5728.193,5740.9844,-0.01253433674458948,-125.3433674458948,Development,0.41232226977827496,0,0,-0.40118920559164256,0.5857156219122799,0,0,-0.09749920797586142,0,none
2022-04-25,2022-04-26,5656.3939,5369.7171,-0.04987967687328143,-498.7967687328143,Development,0.26941828962008496,0,0,-0.5440931857498326,0.6258102091642497,0,1,-0.05740462072389163,0,none
2022-04-26,2022-04-27,5374.2548,5234.0059,-0.036325724638139545,-363.2572463813955,Development,0.7008052319123623,0,0,-0.1127062434575552,0.6288253767394514,0,1,-0.054389453148689926,0,none
2022-04-27,2022-04-28,5179.0311,5437.0374,0.04245450466594036,424.5450466594036,Development,0.5174820168883908,0,1,-0.29602945848152673,0.6157293405331324,0,0,-0.06748548935500887,0,none
2022-04-28,2022-04-29,5398.9043,5418.7641,0.011115273889926058,111.15273889926058,Development,0.24007100052805222,0,0,-0.5734404748418653,0.6498730290623588,0,0,-0.03334180082578253,0,none
2022-04-29,2022-05-05,5458.9146,5627.9021,0.02813412761577183,281.3412761577183,Development,0.28243183279473805,0,1,-0.5310796425751795,0.6705617263219216,0,0,-0.012653103566219737,0,none
2022-05-05,2022-05-06,5612.4964,5686.7023,-0.009179622814546429,-91.79622814546428,Development,0.24149673661745466,0,0,-0.5720147387524629,0.6558800263361593,0,0,-0.027334803551982034,0,none
2022-05-06,2022-05-09,5560.9758,5563.7693,-0.0015285446845498818,-15.285446845498818,Development,0.39475474069880817,0,0,-0.41875673467110935,0.6675315028469708,0,0,-0.01568332704117048,0,none
2022-05-09,2022-05-10,5552.4756,5608.5162,-0.0035795744874592694,-35.79574487459269,Development,0.32044202027647045,0,0,-0.4930694550934471,0.728818317203077,1,0,0.04560348731493569,0,down
2022-05-10,2022-05-11,5532.6001,5690.0868,0.029792375559549278,297.92375559549276,Development,0.26671674771744314,0,1,-0.5467947276524744,0.7232716078389877,1,0,0.04005677795084639,0,down
2022-05-11,2022-05-12,5697.4294,5737.8173,0.0017773805147984767,17.773805147984767,Development,0.29925189700111354,0,0,-0.514259578368804,0.7083193624337016,1,0,0.025104532545560332,0,down
2022-05-12,2022-05-13,5707.5559,5743.1007,0.010120146173250744,101.20146173250744,Development,0.7054987586959995,0,0,-0.10801271667391799,0.672364792632114,0,0,-0.01085003725602729,0,none
2022-05-13,2022-05-16,5765.3172,5796.8014,0.012995954498392637,129.95954498392638,Development,0.3088724508313144,0,0,-0.5046390245386031,0.6330451505958783,0,0,-0.050169679292263014,0,none
2022-05-16,2022-05-17,5840.243,5791.0809,-0.008617329792613204,-86.17329792613204,Development,0.3015875652684668,0,0,-0.5119239101014508,0.5687130866640336,0,0,-0.11450174322410767,0,none
2022-05-17,2022-05-18,5789.9157,5816.3379,0.004436938520538503,44.36938520538503,Development,0.33763108646539597,0,0,-0.47588038890452156,0.5709317020979725,0,0,-0.1122831277901688,0,none
2022-05-18,2022-05-19,5815.6052,5797.4896,-0.018365173756980657,-183.65173756980658,Development,0.29899387895185575,0,0,-0.5145175964180617,0.582822061118103,0,1,-0.10039276877003833,0,none
2022-05-19,2022-05-20,5708.8006,5838.4074,0.02543676162029551,254.3676162029551,Development,0.3339479462786099,0,1,-0.4795635290913076,0.5849706192081146,0,0,-0.09824421068002676,0,none
2022-05-20,2022-05-23,5854.014,5929.4882,0.01488349703297609,148.8349703297609,Development,0.3319050144986437,0,0,-0.48160646087127384,0.6555325266269132,0,0,-0.027682303261228114,0,none
2022-05-23,2022-05-24,5941.1422,5965.7277,0.0035357847519623675,35.357847519623675,Development,0.34149850884048666,0,0,-0.47201296652943087,0.6540588067536849,0,0,-0.02915602313445642,0,none
2022-05-24,2022-05-25,5962.1488,5745.6751,-0.037052748498997534,-370.52748498997533,Development,0.37103403603540813,0,0,-0.4424774393345094,0.6433264270174625,0,1,-0.03988840287067885,0,none
2022-05-25,2022-05-26,5741.2348,5844.2546,0.018600719831211032,186.00719831211032,Development,0.817948853163391,1,1,0.004437377793473529,0.6334706855303711,0,0,-0.04974414435777019,0,up
2022-05-26,2022-05-27,5848.0259,5911.5607,0.012535118902260889,125.35118902260889,Development,0.35968850681701336,0,0,-0.45382296855290416,0.6801778905106832,0,0,-0.003036939377458081,0,none
2022-05-27,2022-05-30,5921.3316,5899.915,-0.00052162253503929,-5.2162253503929,Development,0.4034689923227842,0,0,-0.4100424830471333,0.6835989451628355,1,0,0.0003841152746941745,0,down
2022-05-30,2022-05-31,5918.2429,5942.8317,0.003739201038875928,37.392010388759275,Development,0.384837533450693,0,0,-0.42867394191922453,0.6427182567979852,0,0,-0.040496573090156085,0,none
2022-05-31,2022-06-01,5940.3724,6026.2373,0.011510978671976924,115.10978671976923,Development,0.2729233901908325,0,0,-0.540588085179085,0.6332826649727342,0,0,-0.049932164915407085,0,none
2022-06-01,2022-06-02,6008.7519,6023.644,-0.0013537420308534776,-13.537420308534776,Development,0.2936467022546735,0,0,-0.519864773115244,0.5998021732708776,0,0,-0.08341265661726371,0,none
2022-06-02,2022-06-06,6000.6176,6078.4349,0.013209940256816433,132.09940256816432,Development,0.3583565760329128,0,0,-0.4551548993370047,0.6090250887703351,0,0,-0.07418974111780618,0,none
2022-06-06,2022-06-07,6079.8854,6187.4441,0.017548258393159877,175.48258393159875,Development,0.3356185794186912,0,1,-0.4778928959512263,0.5808572703369094,0,0,-0.10235755955123194,0,none
2022-06-07,2022-06-08,6186.5768,6186.5672,-0.0002612753469737328,-2.612753469737328,Development,0.2216872120348507,0,0,-0.5918242633350668,0.5983796552643715,0,0,-0.08483517462376977,0,none
2022-06-08,2022-06-09,6184.9604,6217.8276,0.0036809936568067414,36.809936568067414,Development,0.2547226418536431,0,0,-0.5587888335162745,0.5892458390060311,0,0,-0.09396899088211019,0,none
2022-06-09,2022-06-10,6207.7272,6130.6862,-0.020011559141967505,-200.11559141967504,Development,0.23742277180902985,0,0,-0.5760887035608877,0.5802116755362661,0,1,-0.10300315435187524,0,none
2022-06-10,2022-06-13,6083.5009,6240.1032,0.01730329324024593,173.03293240245932,Development,0.4485316628182686,0,1,-0.3649798125516489,0.527889328438504,0,0,-0.1553255014496373,0,none
2022-06-13,2022-06-14,6188.7655,6233.6194,-0.004386302890293736,-43.86302890293736,Development,0.24927789964964406,0,0,-0.5642335757202734,0.4809051627978204,0,0,-0.2023096670903209,0,none
2022-06-14,2022-06-15,6161.6197,6275.5652,0.018461233496770202,184.61233496770203,Development,0.281734321739997,0,1,-0.5317771536299205,0.5845925702352577,0,0,-0.09862225965288363,0,none
2022-06-15,2022-06-16,6275.3708,6261.0613,-0.0020849285909926296,-20.849285909926294,Development,0.2371904801562652,0,0,-0.5763209952136523,0.6101061267932444,0,0,-0.07310870309489692,0,none
2022-06-16,2022-06-17,6262.2871,6264.822,-0.006659531786717299,-66.59531786717298,Development,0.5493095234487901,0,0,-0.2642019519211274,0.6093043843295058,0,0,-0.07391044555863546,0,none
2022-06-17,2022-06-20,6220.5832,6316.3092,0.016529414798278186,165.29414798278185,Development,0.601621777794346,0,1,-0.21188969757557152,0.6098017406250188,0,0,-0.07341308926312251,0,none
2022-06-20,2022-06-21,6323.4058,6330.3942,0.0002268872258679444,2.268872258679444,Development,0.4988995056151261,0,0,-0.31461196975479144,0.6333259126397892,0,0,-0.049888917248352094,0,none
2022-06-21,2022-06-22,6324.8405,6277.0014,-0.0067943689647194105,-67.9436896471941,Development,0.5600420502783869,0,0,-0.2534694250915306,0.6352369402735236,0,0,-0.047977889614617686,0,none
2022-06-22,2022-06-23,6281.8672,6179.57,-0.015103805441795903,-151.03805441795905,Development,0.6747878602345148,0,0,-0.13872361513540277,0.6377487180382775,0,0,-0.04546611184986382,0,none
2022-06-23,2022-06-24,6186.9871,6300.4746,0.019369993514290584,193.69993514290584,Development,0.7379012913641804,0,1,-0.07561018400573716,0.6551312507001704,0,0,-0.028083579187970886,0,none
2022-06-24,2022-06-27,6306.829,6368.2827,0.014512935105740254,145.12935105740254,Development,0.4809996254441643,0,0,-0.3325118499257532,0.6811459615896486,0,0,-0.002068868298492732,0,none
2022-06-27,2022-06-28,6398.3596,6407.7447,0.002200626548092055,22.00626548092055,Development,0.5276247856012642,0,0,-0.2858866897686533,0.6040789716836352,0,0,-0.07913585820450608,0,none
2022-06-28,2022-06-29,6412.44,6501.352,0.010406366375357967,104.06366375357968,Development,0.5602801038973692,0,0,-0.25323137147254837,0.6048784665352566,0,0,-0.07833636335288474,0,none
2022-06-29,2022-06-30,6479.1702,6374.2974,-0.014501193378127275,-145.01193378127275,Development,0.49537106257016067,0,0,-0.31814041279975686,0.5889645459391043,0,0,-0.094250283949037,0,none
2022-06-30,2022-07-01,6385.2145,6454.0778,0.010263695918124593,102.63695918124594,Development,0.9182516617914629,1,0,0.10474018642154537,0.5807205431669642,0,0,-0.10249428672117711,0,up
2022-07-01,2022-07-04,6450.7504,6438.5375,-0.0008798666276097489,-8.798666276097489,Development,0.6708818106617621,0,0,-0.1426296647081554,0.6160271320217763,0,0,-0.06718769786636503,0,none
2022-07-04,2022-07-05,6445.0746,6523.1311,0.014023064992917389,140.2306499291739,Development,0.553963502063142,0,0,-0.2595479733067755,0.5697522264713198,0,0,-0.11346260341682146,0,none
2022-07-05,2022-07-06,6535.4543,6511.5297,-0.0071048771620972895,-71.0487716209729,Development,0.5124941194301458,0,0,-0.30101735593977175,0.4796912177551502,0,0,-0.20352361213299108,0,none
2022-07-06,2022-07-07,6489.0207,6418.5453,-0.011498252733266767,-114.98252733266767,Development,0.5952786048986642,0,0,-0.21823287047125328,0.4814636849918159,0,0,-0.2017511448963254,0,none
2022-07-07,2022-07-08,6414.4083,6452.9863,0.009959266235047837,99.59266235047836,Development,0.7785719529100833,0,0,-0.03493952245983423,0.4871272254152138,0,0,-0.1960876044729275,0,none
2022-07-08,2022-07-11,6478.2911,6404.4393,-0.014022494296373922,-140.2249429637392,Development,0.5804654022897031,0,0,-0.2330460730802144,0.4791533984990648,0,0,-0.2040614313890765,0,none
2022-07-11,2022-07-12,6387.4493,6319.1402,-0.010891859446931385,-108.91859446931385,Development,0.6315502311966954,0,0,-0.18196124417322213,0.48526830042647523,0,0,-0.19794652946166608,0,none
2022-07-12,2022-07-13,6317.8781,6241.4793,-0.012535506185217482,-125.35506185217483,Development,0.6376464575260483,0,0,-0.1758650178438692,0.5493068941770385,0,0,-0.13390793571110282,0,none
2022-07-13,2022-07-14,6238.6803,6268.4943,0.004615078608852574,46.15078608852574,Development,0.6154268252870597,0,0,-0.1980846500828578,0.5863774712595393,0,0,-0.09683735862860199,0,none
2022-07-14,2022-07-15,6267.4723,6302.4319,0.001947260301413678,19.47260301413678,Development,0.5130887141208759,0,0,-0.30042276124904166,0.6048866750551615,0,0,-0.07832815483297983,0,none
2022-07-15,2022-07-18,6279.6767,6196.7999,-0.01012423139554297,-101.24231395542971,Development,0.5104731774231172,0,0,-0.3030382979468004,0.5661306225402817,0,0,-0.11708420734785963,0,none
2022-07-18,2022-07-19,6216.0998,6312.3557,0.016527646483410763,165.27646483410763,Development,0.7425557303967024,0,1,-0.0709557449732151,0.5605226736966591,0,0,-0.12269215619148222,0,none
2022-07-19,2022-07-20,6318.8373,6335.7093,0.005406975742198616,54.06975742198617,Development,0.4697934872063781,0,0,-0.34371798816353943,0.5839031763058349,0,0,-0.09931165358230643,0,none
2022-07-20,2022-07-21,6353.0031,6410.7088,0.0074079926074646085,74.07992607464608,Development,0.5080847502610761,0,0,-0.3054267251088414,0.585043570195365,0,0,-0.09817125969277629,0,none
2022-07-21,2022-07-22,6400.0661,6347.5984,-0.007209519289183675,-72.09519289183675,Development,0.4811953512252385,0,0,-0.33231612414467904,0.5547421982969297,0,0,-0.12847263159121158,0,none
2022-07-22,2022-07-25,6353.9247,6289.5325,-0.008943322856816205,-89.43322856816205,Development,0.4975761633095938,0,0,-0.3159353120603237,0.5048295440526286,0,0,-0.17838528583551272,0,none
2022-07-25,2022-07-26,6297.0995,6231.2355,-0.009193232535074314,-91.93232535074314,Development,0.46695819060028515,0,0,-0.3465532847696324,0.5338371138411604,0,0,-0.1493777160469809,0,none
2022-07-26,2022-07-27,6239.2088,6307.956,0.010001187971141468,100.01187971141468,Development,0.45686706624038614,0,0,-0.3566444091295314,0.5113444004641015,0,0,-0.17187042942403985,0,none
2022-07-27,2022-07-28,6301.6083,6332.2327,0.009468154344026702,94.68154344026702,Development,0.42522375812237556,0,0,-0.38828771724754196,0.47484370966792905,0,0,-0.20837112022021226,0,none
2022-07-28,2022-07-29,6361.2729,6348.1655,-0.0007470989021709507,-7.4709890217095065,Development,0.43970992580935025,0,0,-0.37380154956056727,0.43471372779839035,0,0,-0.24850110208975096,0,none
2022-07-29,2022-08-01,6356.5204,6294.1144,-0.009932682667076809,-99.32682667076809,Development,0.446206041806972,0,0,-0.36730543356294554,0.44956668971934355,0,0,-0.23364814016879776,0,none
2022-08-01,2022-08-02,6293.3831,6347.2211,-0.0007590035318206789,-7.590035318206789,Development,0.48088756849250447,0,0,-0.33262390687741306,0.43468773789397064,0,0,-0.24852709199417067,0,none
