实际执行日,三状态,+1反转,-1反转,0转-1,0转+1,大涨,大跌,执行日O2O,阶段,仅零段反转状态,仅零段反转原因,仅零段反转日收益
2025-02-13,1,0,0,0,0,0,0,-0.007454982091048,Test,1,基础+1,-0.007454982091048
2025-02-14,1,0,0,0,0,0,0,0.0145760704284756,Test,1,基础+1,0.0145760704284756
2025-02-17,1,0,0,0,0,0,0,-0.0074157947181436,Test,1,基础+1,-0.0074157947181436
2025-02-18,1,0,0,0,0,0,0,-0.0169395353142405,Test,1,基础+1,-0.0169395353142405
2025-02-19,1,0,0,0,0,1,0,0.0182767999895525,Test,1,基础+1,0.0182767999895525
2025-02-20,1,1,0,0,0,0,0,0.004720480126646,Test,1,基础+1,0.004720480126646
2025-02-21,1,1,0,0,0,0,0,0.0146966666131738,Test,1,基础+1,0.0146966666131738
2025-02-24,1,1,0,0,0,0,0,-0.0149145997953803,Test,1,基础+1,-0.0149145997953803
2025-02-25,1,1,0,0,0,0,0,0.0038969761992582,Test,1,基础+1,0.0038969761992582
2025-02-26,1,1,0,0,0,0,0,0.0099988980500291,Test,1,基础+1,0.0099988980500291
2025-02-27,1,1,0,0,0,0,0,-0.0086392214296074,Test,1,基础+1,-0.0086392214296074
2025-02-28,1,1,0,0,0,0,0,-0.0203346078034584,Test,1,基础+1,-0.0203346078034584
2025-03-03,1,0,0,0,0,1,0,-0.0051874145606561,Test,1,基础+1,-0.0051874145606561
2025-03-04,1,0,0,0,0,0,0,0.01567644367147,Test,1,基础+1,0.01567644367147
2025-03-05,1,0,0,0,0,0,0,0.0072884650865503,Test,1,基础+1,0.0072884650865503
2025-03-06,1,0,0,0,0,0,0,0.0081937103727092,Test,1,基础+1,0.0081937103727092
2025-03-07,1,0,0,0,0,0,0,-0.0011112085414136,Test,1,基础+1,-0.0011112085414136
2025-03-10,1,0,0,0,0,0,0,-0.0129944944456135,Test,1,基础+1,-0.0129944944456135
2025-03-11,1,0,0,0,0,0,0,0.0208525821284117,Test,1,基础+1,0.0208525821284117
2025-03-12,1,0,0,0,0,0,0,-0.0058535757885279,Test,1,基础+1,-0.0058535757885279
2025-03-13,1,0,0,0,0,0,0,-0.006445423140903,Test,1,基础+1,-0.006445423140903
2025-03-14,1,0,0,0,0,0,0,0.0209604312013429,Test,1,基础+1,0.0209604312013429
2025-03-17,1,0,0,0,0,0,0,0.0010506067841227,Test,1,基础+1,0.0010506067841227
2025-03-18,1,0,0,0,0,0,0,-0.0014058683987101,Test,1,基础+1,-0.0014058683987101
2025-03-19,1,0,0,0,0,0,0,-0.003691210971129,Test,1,基础+1,-0.003691210971129
2025-03-20,1,0,0,0,0,0,0,-0.0091639282038227,Test,1,基础+1,-0.0091639282038227
2025-03-21,1,0,0,0,0,0,0,-0.0109195910395544,Test,1,基础+1,-0.0109195910395544
2025-03-24,1,0,0,0,0,1,0,-0.0006077635490069,Test,1,基础+1,-0.0006077635490069
2025-03-25,0,0,0,0,0,0,0,-0.0056224424216746,Test,0,基础0,-0.0
2025-03-26,0,0,0,0,0,0,0,-0.0005622106218688,Test,0,基础0,-0.0
2025-03-27,0,0,0,1,0,0,0,0.0037443132269416,Test,-1,0转-1持有,-0.0037443132269416
2025-03-28,0,0,0,1,0,0,0,-0.0113814905821837,Test,-1,0转-1持有,0.0113814905821837
2025-03-31,0,0,0,0,0,0,0,-0.0027201834020842,Test,0,基础0,-0.0
2025-04-01,0,0,0,0,0,0,0,0.0023761261905754,Test,0,基础0,0.0
2025-04-02,0,0,0,0,0,0,0,-0.0071837845806019,Test,0,基础0,-0.0
2025-04-03,0,0,0,1,0,0,0,-0.0545394497640071,Test,-1,0转-1持有,0.0545394497640071
2025-04-07,0,0,0,1,0,0,0,-0.0442086548144524,Test,-1,0转-1持有,0.0442086548144524
2025-04-08,0,0,0,1,0,1,0,-0.0056958118107185,Test,-1,0转-1持有,0.0056958118107185
2025-04-09,0,0,0,0,0,0,0,0.0542651509259384,Test,0,基础0,0.0
2025-04-10,0,0,0,0,0,0,0,-0.003680690728927,Test,0,基础0,-0.0
2025-04-11,0,0,0,0,0,0,0,0.0216879076302802,Test,0,基础0,0.0
2025-04-14,0,0,0,1,0,0,0,-0.0015582257820824,Test,-1,0转-1持有,0.0015582257820824
2025-04-15,0,0,0,1,0,0,0,-0.0062619727767135,Test,-1,0转-1持有,0.0062619727767135
2025-04-16,0,0,0,0,0,0,0,-0.0111250236123018,Test,0,基础0,-0.0
2025-04-17,0,0,0,0,0,0,0,0.0035053428795059,Test,0,基础0,0.0
2025-04-18,0,0,0,0,0,0,0,0.0017209405948108,Test,0,基础0,0.0
2025-04-21,0,0,0,0,0,0,0,0.0141061499617585,Test,0,基础0,0.0
2025-04-22,0,0,0,0,0,0,0,0.0023108155937494,Test,0,基础0,0.0
2025-04-23,0,0,0,0,0,0,0,-0.0026365128595776,Test,0,基础0,-0.0
2025-04-24,0,0,0,0,0,0,0,-0.0035297737059172,Test,0,基础0,-0.0
2025-04-25,0,0,0,0,0,0,0,0.0020088397214057,Test,0,基础0,0.0
2025-04-28,0,0,0,0,0,0,0,-0.0072359504806239,Test,0,基础0,-0.0
2025-04-29,0,0,0,0,0,0,0,0.0037493114355726,Test,0,基础0,0.0
2025-04-30,0,0,0,0,0,0,0,0.0114587811196968,Test,0,基础0,0.0
2025-05-06,0,0,0,0,0,0,0,0.0241282037522709,Test,0,基础0,0.0
2025-05-07,0,0,0,0,0,0,0,-0.0127359078801775,Test,0,基础0,-0.0
2025-05-08,0,0,0,0,0,0,0,0.0067563190546942,Test,0,基础0,0.0
2025-05-09,0,0,0,0,0,0,0,-0.0032933011532393,Test,0,基础0,-0.0
2025-05-12,0,0,0,0,0,0,0,0.0150565670785729,Test,0,基础0,0.0
2025-05-13,0,0,0,0,0,0,0,-0.0102697241867771,Test,0,基础0,-0.0
2025-05-14,0,0,0,0,0,0,0,0.0015064175912717,Test,0,基础0,0.0
2025-05-15,0,0,0,0,0,0,0,-0.0143513063639345,Test,0,基础0,-0.0
2025-05-16,0,0,0,0,0,0,0,0.0027530554800982,Test,0,基础0,0.0
2025-05-19,0,0,0,1,0,0,0,0.0007111537757529,Test,-1,0转-1持有,-0.0007111537757529
2025-05-20,0,0,0,1,0,0,0,0.0031768991922869,Test,-1,0转-1持有,-0.0031768991922869
2025-05-21,0,0,0,0,0,0,0,-0.00043499399175,Test,0,基础0,-0.0
2025-05-22,0,0,0,0,0,0,0,-0.007327635677705,Test,0,基础0,-0.0
2025-05-23,0,0,0,0,0,0,0,-0.0077108741054847,Test,0,基础0,-0.0
2025-05-26,0,0,0,0,0,0,0,0.0023166322446077,Test,0,基础0,0.0
2025-05-27,0,0,0,1,0,0,0,-0.0025461400076631,Test,-1,0转-1持有,0.0025461400076631
2025-05-28,0,0,0,1,0,0,0,-0.0026207583659619,Test,-1,0转-1持有,0.0026207583659619
2025-05-29,0,0,0,0,0,0,0,0.0120111654591497,Test,0,基础0,0.0
2025-05-30,0,0,0,0,1,0,0,-0.0089567661874596,Test,1,0转+1持有,-0.0089567661874596
2025-06-03,0,0,0,0,1,0,0,0.0075870123903662,Test,1,0转+1持有,0.0075870123903662
2025-06-04,0,0,0,0,1,0,0,0.0078048029329653,Test,1,0转+1持有,0.0078048029329653
2025-06-05,0,0,0,0,1,0,0,0.0047672806018181,Test,1,0转+1持有,0.0047672806018181
2025-06-06,0,0,0,0,1,0,0,0.0007593614928398,Test,1,0转+1持有,0.0007593614928398
2025-06-09,0,0,0,0,0,0,0,0.0064178965999601,Test,0,基础0,0.0
2025-06-10,0,0,0,0,0,0,0,-0.0088297962265081,Test,0,基础0,-0.0
2025-06-11,0,0,0,0,0,0,0,0.0038965335016911,Test,0,基础0,0.0
2025-06-12,0,0,0,0,0,0,0,0.000378656373579,Test,0,基础0,0.0
2025-06-13,0,0,0,0,0,0,0,-0.010055599399359,Test,0,基础0,-0.0
2025-06-16,0,0,0,1,0,0,0,0.00826079930894,Test,-1,0转-1持有,-0.00826079930894
2025-06-17,0,0,0,1,0,0,0,-0.0055680443275951,Test,-1,0转-1持有,0.0055680443275951
2025-06-18,0,0,0,0,0,0,0,-0.0011060327354192,Test,0,基础0,-0.0
2025-06-19,0,0,0,0,0,0,0,-0.0112868644266144,Test,0,基础0,-0.0
2025-06-20,0,0,0,0,0,0,0,-0.0098444016615648,Test,0,基础0,-0.0
2025-06-23,0,0,0,0,0,0,0,0.0125026515239847,Test,0,基础0,0.0
2025-06-24,0,0,0,0,0,0,0,0.0165881634613491,Test,0,基础0,0.0
2025-06-25,0,0,0,0,0,0,0,0.0156725629278879,Test,0,基础0,0.0
2025-06-26,0,0,0,0,0,0,0,-0.0030447017261785,Test,0,基础0,-0.0
2025-06-27,0,0,0,0,1,0,0,0.0046577127419731,Test,1,0转+1持有,0.0046577127419731
2025-06-30,1,0,0,0,0,0,0,0.0064871741458034,Test,1,基础+1,0.0064871741458034
2025-07-01,1,0,0,0,0,0,0,0.0011387124486184,Test,1,基础+1,0.0011387124486184
2025-07-02,1,0,0,0,0,0,0,-0.0044407292971409,Test,1,基础+1,-0.0044407292971409
2025-07-03,1,0,0,0,0,0,0,0.0036485453281134,Test,1,基础+1,0.0036485453281134
2025-07-04,1,0,0,0,0,0,0,-0.0027630757823112,Test,1,基础+1,-0.0027630757823112
2025-07-07,1,0,0,0,0,0,0,0.0002880502052919,Test,1,基础+1,0.0002880502052919
2025-07-08,1,0,0,0,0,0,0,0.0131360433786866,Test,1,基础+1,0.0131360433786866
2025-07-09,1,0,0,0,0,0,0,-0.0049625750238883,Test,1,基础+1,-0.0049625750238883
2025-07-10,1,0,0,0,0,0,0,0.0058575198979888,Test,1,基础+1,0.0058575198979888
2025-07-11,1,0,0,0,0,0,0,0.0079111252125774,Test,1,基础+1,0.0079111252125774
2025-07-14,1,0,0,0,0,0,0,-0.0024117968204552,Test,1,基础+1,-0.0024117968204552
2025-07-15,1,0,0,0,0,0,0,0.0001576937625344,Test,1,基础+1,0.0001576937625344
2025-07-16,1,0,0,0,0,0,0,-0.000973889109973,Test,1,基础+1,-0.000973889109973
2025-07-17,1,0,0,0,0,0,0,0.0130560746145214,Test,1,基础+1,0.0130560746145214
2025-07-18,1,0,0,0,0,0,0,0.0037417992256891,Test,1,基础+1,0.0037417992256891
2025-07-21,1,0,0,0,0,0,0,0.0084367432318965,Test,1,基础+1,0.0084367432318965
2025-07-22,1,0,0,0,0,0,0,0.0083660952220085,Test,1,基础+1,0.0083660952220085
2025-07-23,1,0,0,0,0,0,0,-0.0032732426449175,Test,1,基础+1,-0.0032732426449175
2025-07-24,1,0,0,0,0,0,0,0.0160978804725482,Test,1,基础+1,0.0160978804725482
2025-07-25,1,0,0,0,0,0,0,0.0012066770245386,Test,1,基础+1,0.0012066770245386
2025-07-28,1,1,0,0,0,0,0,0.0004596346899421,Test,1,基础+1,0.0004596346899421
2025-07-29,1,0,0,0,0,0,0,0.005905227463232,Test,1,基础+1,0.005905227463232
2025-07-30,1,0,0,0,0,0,0,-0.0074797013137304,Test,1,基础+1,-0.0074797013137304
2025-07-31,1,0,0,0,0,0,0,-0.0122043143122889,Test,1,基础+1,-0.0122043143122889
2025-08-01,1,0,0,0,0,1,0,-0.0049358544830974,Test,1,基础+1,-0.0049358544830974
2025-08-04,0,0,0,0,0,0,0,0.014000368283231,Test,0,基础0,0.0
2025-08-05,0,0,0,1,0,0,0,0.0034917413086106,Test,-1,0转-1持有,-0.0034917413086106
2025-08-06,0,0,0,1,0,0,0,0.0091131522658349,Test,-1,0转-1持有,-0.0091131522658349
2025-08-07,0,0,0,0,0,0,0,-0.0050591440139015,Test,0,基础0,-0.0
2025-08-08,0,0,0,0,0,0,0,0.0017792203270288,Test,0,基础0,0.0
2025-08-11,0,0,0,0,0,0,0,0.0089931432716283,Test,0,基础0,0.0
2025-08-12,0,0,0,0,1,0,0,0.0047535808174519,Test,1,0转+1持有,0.0047535808174519
2025-08-13,0,0,0,1,1,0,0,0.0134551518577856,Test,0,零段同日冲突置0,0.0
2025-08-14,0,0,0,1,1,0,0,-0.0141061082925827,Test,0,零段同日冲突置0,-0.0
2025-08-15,0,0,0,1,1,1,0,0.0304795148070269,Test,0,零段同日冲突置0,0.0
2025-08-18,0,0,0,0,1,0,0,0.0075864649258843,Test,1,0转+1持有,0.0075864649258843
2025-08-19,1,0,0,0,0,0,0,-0.0059346042724192,Test,1,基础+1,-0.0059346042724192
2025-08-20,1,0,0,0,0,0,0,0.0175245875597396,Test,1,基础+1,0.0175245875597396
2025-08-21,1,0,0,0,0,0,0,-0.0052910742970533,Test,1,基础+1,-0.0052910742970533
2025-08-22,1,0,0,0,0,0,0,0.0271834267082677,Test,1,基础+1,0.0271834267082677
2025-08-25,1,1,0,0,0,0,0,0.0061017083244012,Test,1,基础+1,0.0061017083244012
2025-08-26,1,1,0,0,0,0,0,0.0052658765742097,Test,1,基础+1,0.0052658765742097
2025-08-27,1,1,0,0,0,0,0,-0.0152577765780251,Test,1,基础+1,-0.0152577765780251
2025-08-28,1,1,0,0,0,0,0,0.0250450141975591,Test,1,基础+1,0.0250450141975591
2025-08-29,1,1,0,0,0,0,0,0.0081731663919049,Test,1,基础+1,0.0081731663919049
2025-09-01,1,1,0,0,0,0,0,0.0029926208993997,Test,1,基础+1,0.0029926208993997
2025-09-02,1,1,0,0,0,0,0,-0.017010133965596,Test,1,基础+1,-0.017010133965596
2025-09-03,1,1,0,0,0,1,0,-0.0148343583136312,Test,1,基础+1,-0.0148343583136312
2025-09-04,0,0,0,0,0,1,0,-0.025450841986319,Test,0,基础0,-0.0
2025-09-05,0,0,0,0,0,1,0,0.0325320290439392,Test,0,基础0,0.0
2025-09-08,0,0,0,1,1,0,0,0.0046958695411447,Test,0,零段同日冲突置0,0.0
2025-09-09,0,0,0,1,1,0,0,-0.0070152068754987,Test,0,零段同日冲突置0,-0.0
2025-09-10,0,0,0,0,1,0,0,0.0019087666631472,Test,1,0转+1持有,0.0019087666631472
2025-09-11,0,0,0,0,1,0,0,0.0276282801926823,Test,1,0转+1持有,0.0276282801926823
2025-09-12,0,0,0,0,1,0,0,0.0077016725845944,Test,1,0转+1持有,0.0077016725845944
2025-09-15,0,0,0,0,0,0,0,-0.0025414996010759,Test,0,基础0,-0.0
2025-09-16,0,0,0,0,0,0,0,0.0044846551657675,Test,0,基础0,0.0
2025-09-17,0,0,0,0,0,0,0,0.0089104189075017,Test,0,基础0,0.0
2025-09-18,0,0,0,0,0,0,0,-0.0065652277769786,Test,0,基础0,-0.0
2025-09-19,0,0,0,1,0,0,0,-0.0024725956894142,Test,-1,0转-1持有,0.0024725956894142
2025-09-22,0,0,0,1,0,0,0,0.0080690389753557,Test,-1,0转-1持有,-0.0080690389753557
2025-09-23,0,0,0,1,1,0,0,-0.0138842604399325,Test,0,零段同日冲突置0,-0.0
2025-09-24,0,0,0,0,1,0,0,0.0259578824053758,Test,1,0转+1持有,0.0259578824053758
2025-09-25,0,0,0,0,1,0,0,-0.0018860962183312,Test,1,0转+1持有,-0.0018860962183312
2025-09-26,0,0,0,0,1,0,0,-0.0082497938652488,Test,1,0转+1持有,-0.0082497938652488
2025-09-29,0,0,0,0,0,0,0,0.0166864140150659,Test,0,基础0,0.0
2025-09-30,0,0,0,0,0,0,0,0.0132279528693293,Test,0,基础0,0.0
2025-10-09,0,0,0,0,0,0,0,0.0039282615529319,Test,0,基础0,0.0
2025-10-10,0,0,0,0,0,0,0,-0.0485756331410186,Test,0,基础0,-0.0
2025-10-13,0,0,0,0,0,0,0,0.0419070135487862,Test,0,基础0,0.0
2025-10-14,0,0,0,0,0,0,1,-0.030720294624448,Test,0,基础0,-0.0
2025-10-15,0,0,0,0,0,1,1,0.0088154761469427,Test,0,基础0,0.0
2025-10-16,0,0,0,1,0,0,1,-0.0058929392621561,Test,-1,0转-1持有,0.0058929392621561
2025-10-17,0,0,0,1,0,0,1,-0.0184791050242378,Test,-1,0转-1持有,0.0184791050242378
2025-10-20,0,0,0,0,0,0,1,0.0003852170928055,Test,0,基础0,0.0
2025-10-21,0,0,0,0,0,0,0,0.0055798538925988,Test,0,基础0,0.0
2025-10-22,0,0,0,0,1,0,0,-0.0036935010896107,Test,1,0转+1持有,-0.0036935010896107
2025-10-23,0,0,0,0,1,0,0,0.0094345439198397,Test,1,0转+1持有,0.0094345439198397
2025-10-24,0,0,0,0,1,0,0,0.0223359132057612,Test,1,0转+1持有,0.0223359132057612
2025-10-27,0,0,0,0,1,0,0,0.0011245325085762,Test,1,0转+1持有,0.0011245325085762
2025-10-28,0,0,0,0,1,0,0,0.0008581577453974,Test,1,0转+1持有,0.0008581577453974
2025-10-29,0,0,0,0,0,0,0,0.0151924497132718,Test,0,基础0,0.0
2025-10-30,0,0,0,0,0,0,0,-0.0102768499376463,Test,0,基础0,-0.0
2025-10-31,0,0,0,0,0,0,0,-0.007937225212962,Test,0,基础0,-0.0
2025-11-03,0,0,0,0,0,0,0,-0.0016283614844577,Test,0,基础0,-0.0
2025-11-04,0,0,0,0,0,0,0,-0.0295594694698788,Test,0,基础0,-0.0
2025-11-05,0,0,0,0,0,0,0,0.0203185096647382,Test,0,基础0,0.0
2025-11-06,0,0,0,0,1,0,0,0.0088496847089281,Test,1,0转+1持有,0.0088496847089281
2025-11-07,0,0,0,0,1,0,0,0.0068484020196855,Test,1,0转+1持有,0.0068484020196855
2025-11-10,0,0,0,0,1,0,0,0.001031065687443,Test,1,0转+1持有,0.001031065687443
2025-11-11,0,0,0,0,1,0,0,-0.0135959427476051,Test,1,0转+1持有,-0.0135959427476051
2025-11-12,0,0,0,0,0,0,0,-0.0029115768214699,Test,0,基础0,-0.0
2025-11-13,0,0,0,0,0,0,1,0.0055302720731564,Test,0,基础0,0.0
2025-11-14,0,0,0,0,0,0,1,-0.0047747303351747,Test,0,基础0,-0.0
2025-11-17,0,0,0,1,0,0,0,-0.0046753712993666,Test,-1,0转-1持有,0.0046753712993666
2025-11-18,0,0,0,1,0,0,0,-0.0102239488893615,Test,-1,0转-1持有,0.0102239488893615
2025-11-19,0,0,0,0,0,0,0,0.0045986956286911,Test,0,基础0,0.0
2025-11-20,0,0,0,0,0,0,0,-0.0304367042543539,Test,0,基础0,-0.0
2025-11-21,0,0,0,0,0,0,0,-0.0142319550512787,Test,0,基础0,-0.0
2025-11-24,-1,0,0,0,0,1,0,0.0085125840729374,Test,-1,基础-1,-0.0085125840729374
2025-11-25,-1,0,0,0,0,0,1,0.0044768399140473,Test,-1,基础-1,-0.0044768399140473
2025-11-26,-1,0,0,0,0,0,1,0.0035490083242908,Test,-1,基础-1,-0.0035490083242908
2025-11-27,-1,0,0,0,0,0,0,-0.0033706642238436,Test,-1,基础-1,0.0033706642238436
2025-11-28,-1,0,0,0,0,0,0,0.0153456980860982,Test,-1,基础-1,-0.0153456980860982
2025-12-01,-1,0,1,0,0,0,0,0.0043879459763169,Test,-1,基础-1,-0.0043879459763169
2025-12-02,0,0,0,0,0,0,0,-0.0056377322772319,Test,0,基础0,-0.0
2025-12-03,0,0,0,0,0,0,0,-0.0061341914004553,Test,0,基础0,-0.0
2025-12-04,0,0,0,0,0,0,0,0.0010007509238225,Test,0,基础0,0.0
2025-12-05,0,0,0,0,0,0,0,0.0157522222684509,Test,0,基础0,0.0
2025-12-08,0,0,0,0,0,0,0,0.0044840105794998,Test,0,基础0,0.0
2025-12-09,0,0,0,0,0,0,0,-0.0055100754192481,Test,0,基础0,-0.0
2025-12-10,0,0,0,0,0,0,0,0.0083859676283881,Test,0,基础0,0.0
2025-12-11,0,0,0,1,0,0,0,-0.0115890936588243,Test,-1,0转-1持有,0.0115890936588243
2025-12-12,0,0,0,1,0,0,0,0.0046952497186094,Test,-1,0转-1持有,-0.0046952497186094
2025-12-15,0,0,0,0,1,0,0,-0.0027678481721346,Test,1,0转+1持有,-0.0027678481721346
2025-12-16,0,0,0,0,1,0,0,-0.0139633643333674,Test,1,0转+1持有,-0.0139633643333674
2025-12-17,0,0,0,0,1,0,0,0.0134916120890655,Test,1,0转+1持有,0.0134916120890655
2025-12-18,0,0,0,0,1,0,0,0.0038640371262064,Test,1,0转+1持有,0.0038640371262064
2025-12-19,0,0,0,0,0,0,0,0.011381231933139,Test,0,基础0,0.0
2025-12-22,0,0,0,0,0,0,0,0.0072748150750074,Test,0,基础0,0.0
2025-12-23,0,0,0,0,0,0,0,-4.031464936249396e-05,Test,0,基础0,-0.0
2025-12-24,0,0,0,0,0,0,0,0.0116163918863152,Test,0,基础0,0.0
2025-12-25,1,0,0,0,0,0,0,0.0109888250928507,Test,1,基础+1,0.0109888250928507
2025-12-26,1,0,0,0,0,0,0,0.0060494693949213,Test,1,基础+1,0.0060494693949213
2025-12-29,1,0,0,0,0,0,0,-0.010360141478059,Test,1,基础+1,-0.010360141478059
2025-12-30,1,0,0,0,0,0,0,0.0113140078892688,Test,1,基础+1,0.0113140078892688
2025-12-31,1,0,0,0,0,0,0,0.0067066047509551,Test,1,基础+1,0.0067066047509551
2026-01-05,1,0,0,0,0,0,0,0.0186162173818029,Test,1,基础+1,0.0186162173818029
2026-01-06,1,0,0,0,0,0,0,0.022830289088193,Test,1,基础+1,0.022830289088193
2026-01-07,1,0,0,0,0,0,0,0.0018239011883218,Test,1,基础+1,0.0018239011883218
2026-01-08,1,0,0,0,0,0,0,0.0069576144854621,Test,1,基础+1,0.0069576144854621
2026-01-09,1,0,0,0,0,0,0,0.0295627438993044,Test,1,基础+1,0.0295627438993044
2026-01-12,1,0,0,0,0,0,0,0.015819468597072,Test,1,基础+1,0.015819468597072
2026-01-13,1,0,0,0,0,0,0,-0.0127043571559295,Test,1,基础+1,-0.0127043571559295
2026-01-14,1,1,0,0,0,1,0,0.0006119270791999,Test,1,基础+1,0.0006119270791999
2026-01-15,1,1,0,0,0,0,0,0.0087321610732742,Test,1,基础+1,0.0087321610732742
2026-01-16,1,1,0,0,0,0,0,-0.0051196760122136,Test,1,基础+1,-0.0051196760122136
2026-01-19,1,0,0,0,0,0,0,0.01318897718941,Test,1,基础+1,0.01318897718941
2026-01-20,1,0,0,0,0,0,0,-0.0133714362449145,Test,1,基础+1,-0.0133714362449145
2026-01-21,1,0,0,0,0,0,0,0.0194132255417258,Test,1,基础+1,0.0194132255417258
2026-01-22,1,0,0,0,0,0,0,0.0079799627513177,Test,1,基础+1,0.0079799627513177
2026-01-23,1,0,0,0,0,0,0,0.0240469765936397,Test,1,基础+1,0.0240469765936397
2026-01-26,1,1,0,0,0,0,0,-0.0185785478520341,Test,1,基础+1,-0.0185785478520341
2026-01-27,1,1,0,0,0,0,0,0.0118951634434896,Test,1,基础+1,0.0118951634434896
2026-01-28,0,0,0,0,0,0,1,0.0022581476870477,Test,0,基础0,0.0
2026-01-29,0,0,0,0,1,0,0,-0.016893837611151,Test,1,0转+1持有,-0.016893837611151
2026-01-30,0,0,0,0,1,0,0,-0.018950685694117,Test,1,0转+1持有,-0.018950685694117
2026-02-02,0,0,0,0,1,0,0,-0.0173732183445151,Test,1,0转+1持有,-0.0173732183445151
2026-02-03,0,0,0,0,1,0,0,0.0165897564315773,Test,1,0转+1持有,0.0165897564315773
2026-02-04,0,0,0,1,1,0,0,-0.0081949697503591,Test,0,零段同日冲突置0,-0.0
2026-02-05,0,0,0,1,0,0,0,-0.0181450155196303,Test,-1,0转-1持有,0.0181450155196303
2026-02-06,0,0,0,0,0,0,0,0.0280462733936428,Test,0,基础0,0.0
2026-02-09,0,0,0,0,0,0,0,0.0046404825018724,Test,0,基础0,0.0
2026-02-10,0,0,0,0,0,0,0,-0.0027889414388895,Test,0,基础0,-0.0
2026-02-11,0,0,0,0,0,0,0,0.0056697425248506,Test,0,基础0,0.0
2026-02-12,0,0,0,0,0,0,0,0.0028730102315113,Test,0,基础0,0.0
2026-02-13,0,0,0,0,0,0,0,0.004419845746751,Test,0,基础0,0.0
2026-02-24,0,0,0,0,0,0,0,0.0010435649016709,Test,0,基础0,0.0
2026-02-25,0,0,0,0,0,0,0,0.0155434090022918,Test,0,基础0,0.0
2026-02-26,0,0,0,0,0,0,0,-0.0050377553936324,Test,0,基础0,-0.0
2026-02-27,0,0,0,0,0,0,0,0.0101246786437465,Test,0,基础0,0.0
2026-03-02,0,0,0,0,0,0,0,0.0075946556459953,Test,0,基础0,0.0
2026-03-03,0,0,0,1,0,0,0,-0.0558404288029443,Test,-1,0转-1持有,0.0558404288029443
2026-03-04,0,0,0,1,0,1,0,0.0263915032810249,Test,-1,0转-1持有,-0.0263915032810249
2026-03-05,0,0,0,0,0,0,0,-0.0131642976294613,Test,0,基础0,-0.0
2026-03-06,0,0,0,0,0,0,0,-0.0047128415352694,Test,0,基础0,-0.0
2026-03-09,0,0,0,0,0,0,0,0.0129887657353466,Test,0,基础0,0.0
2026-03-10,0,0,0,0,0,0,0,0.0093711118571049,Test,0,基础0,0.0
2026-03-11,0,0,0,0,0,0,0,-0.0026829156615615,Test,0,基础0,-0.0
2026-03-12,0,0,0,0,0,0,0,-0.0094015614807407,Test,0,基础0,-0.0
2026-03-13,0,0,0,0,0,0,0,-0.0108306183961419,Test,0,基础0,-0.0
2026-03-16,0,0,0,0,0,0,0,-0.0033667516917135,Test,0,基础0,-0.0
2026-03-17,-1,0,0,0,0,0,0,-0.0189114804810921,Test,-1,基础-1,0.0189114804810921
2026-03-18,-1,0,0,0,0,1,0,-0.0085856555465955,Test,-1,基础-1,0.0085856555465955
2026-03-19,-1,0,0,0,0,0,0,-0.0078188930312699,Test,-1,基础-1,0.0078188930312699
2026-03-20,-1,0,0,0,0,0,0,-0.0366767341227418,Test,-1,基础-1,0.0366767341227418
2026-03-23,-1,0,1,0,0,0,0,-0.0089414420731036,Test,-1,基础-1,0.0089414420731036
2026-03-24,-1,0,1,0,0,1,0,0.0139401667365135,Test,-1,基础-1,-0.0139401667365135
2026-03-25,-1,0,1,0,0,0,0,0.0126126036040752,Test,-1,基础-1,-0.0126126036040752
2026-03-26,0,0,0,0,1,0,0,-0.0280807116806541,Test,1,0转+1持有,-0.0280807116806541
2026-03-27,0,0,0,0,1,0,0,0.0153806190392267,Test,1,0转+1持有,0.0153806190392267
2026-03-30,-1,0,0,0,0,0,1,0.0111591885278223,Test,-1,基础-1,-0.0111591885278223
2026-03-31,-1,0,0,0,0,0,0,0.0030692278860235,Test,-1,基础-1,-0.0030692278860235
2026-04-01,-1,0,0,0,0,0,0,-0.0048801595572309,Test,-1,基础-1,0.0048801595572309
2026-04-02,-1,0,0,0,0,0,0,-0.011620065740194,Test,-1,基础-1,0.011620065740194
2026-04-03,-1,0,0,0,0,0,0,-0.0097590003738936,Test,-1,基础-1,0.0097590003738936
2026-04-07,0,0,0,0,0,0,0,0.0237363324185169,Test,0,基础0,0.0
2026-04-08,0,0,0,0,0,0,0,0.0159618230491247,Test,0,基础0,0.0
2026-04-09,0,0,0,0,0,0,0,0.0119017621040804,Test,0,基础0,0.0
2026-04-10,0,0,0,0,0,0,0,-0.0051383906415515,Test,0,基础0,-0.0
2026-04-13,0,0,0,0,0,0,0,0.0153012797781195,Test,0,基础0,0.0
2026-04-14,0,0,0,0,0,0,0,0.0131527093724741,Test,0,基础0,0.0
2026-04-15,0,0,0,0,1,0,0,-0.0094116015705856,Test,1,0转+1持有,-0.0094116015705856
2026-04-16,0,0,0,0,1,0,0,0.0108131555651098,Test,1,0转+1持有,0.0108131555651098
2026-04-17,0,0,0,1,1,0,0,0.0083611392594824,Test,0,零段同日冲突置0,0.0
2026-04-20,0,0,0,1,1,0,0,0.0048391186898775,Test,0,零段同日冲突置0,0.0
2026-04-21,0,0,0,0,1,0,0,-0.0044204071431261,Test,1,0转+1持有,-0.0044204071431261
2026-04-22,1,0,0,0,0,0,0,0.0195594995295649,Test,1,基础+1,0.0195594995295649
